link,link_status,parent_link,title,text
https://en.wikipedia.org/wiki/Principle_of_least_privilege,True,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,Principle of least privilege - Wikipedia,"
 
 
 Principle of least privilege - Wikipedia 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Principle of least privilege 
 
 From Wikipedia, the free encyclopedia 
 
 
 
 Jump to navigation 
 Jump to search 
 Security by granting only essential access 
 Not to be confused with  Rule of least power . 
 This article  needs additional citations for  verification .  Please help  improve this article  by  adding citations to reliable sources . Unsourced material may be challenged and removed. Find sources:   ""Principle of least privilege""  –  news   ·   newspapers   ·   books   ·   scholar   ·   JSTOR   ( April 2019 )  ( Learn how and when to remove this template message ) 
 In  information security ,  computer science , and other fields, the  principle of least privilege  ( PoLP ), also known as the  principle of minimal privilege  or the  principle of least authority , requires that in a particular  abstraction layer  of a computing environment, every module (such as a  process , a  user , or a  program , depending on the subject) must be able to access only the information and  resources  that are necessary for its legitimate purpose. [1] 
 
 Contents 
 
 1   Details 
 2   Implementation 
 3   Similar principles 
 4   See also 
 5   References 
 6   Bibliography 
 7   External links 
 
 
 Details [ edit ] 
 The principle means giving a  user account  or process only those privileges which are essential to perform its intended function. For example, a user account for the sole purpose of creating backups does not need to install software: hence, it has rights only to run backup and backup-related applications. Any other privileges, such as installing new software, are blocked. The principle applies also to a personal computer user who usually does work in a normal user account, and opens a privileged, password protected account only when the situation absolutely demands it.
 When applied to  users , the terms  least user access  or  least-privileged user account  (LUA) are also used, referring to the concept that all  user accounts  should run with as few  privileges  as possible, and also launch  applications  with as few privileges as possible.
 The principle of least privilege is widely recognized as an important design consideration in enhancing the protection of data and functionality from faults ( fault tolerance ) and malicious behavior ( computer security ).
 Benefits of the principle include:
 
 Better system stability. When code is limited in the scope of changes it can make to a system, it is easier to test its possible actions and interactions with other applications. In practice for example, applications running with restricted rights will not have access to perform operations that could crash a machine, or adversely affect other applications running on the same system. 
 Better system security. When code is limited in the system-wide actions it may perform, vulnerabilities in one application cannot be used to exploit the rest of the machine. For example, Microsoft states “Running in standard user mode gives customers increased protection against inadvertent system-level damage caused by "" shatter attacks "" and  malware , such as  root kits ,  spyware , and undetectable  viruses ”. [2] 
 Ease of deployment. In general, the fewer privileges an application requires, the easier it is to deploy within a larger environment. This usually results from the first two benefits, applications that install device drivers or require elevated security privileges typically have additional steps involved in their deployment. For example, on Windows a solution with no  device drivers  can be run directly with no installation, while device drivers must be installed separately using the Windows installer service in order to grant the driver elevated privileges. [3] 
 In practice, there exist multiple competing definitions of true least privilege. As  program complexity  increases rapidly, so do the number of potential issues, rendering a predictive approach impractical. Examples include the values of variables it may process, addresses it will need, or the precise time such things will be required. Object capability systems allow, for instance, deferring granting a single-use privilege until the time when it will be used. Currently, the closest practical approach is to eliminate privileges that can be manually evaluated as unnecessary. The resulting set of privileges typically exceeds the true minimum required privileges for the process.
 Another limitation is the granularity of control that the operating environment has over privileges for an individual process. [4]  In practice, it is rarely possible to control a process's access to memory, processing time, I/O device addresses or modes with the precision needed to facilitate only the precise set of privileges a process will require.
 The original formulation is from  Jerome Saltzer : [5] 
 
  Every program and every privileged user of the system should operate using the least amount of privilege necessary to complete the job. —  Jerome Saltzer ,  Communications of the ACM 
 Peter J. Denning , in his paper ""Fault Tolerant Operating Systems"", set it in a broader perspective among four fundamental principles of fault tolerance.
 Dynamic assignments of privileges was earlier discussed by  Roger Needham  in 1972. [6] [7] 
 Historically, the oldest instance of least privilege is probably the source code of  login.c , which begins execution with  super-user  permissions and—the instant they are no longer necessary—dismisses them via  setuid()  with a non-zero argument as demonstrated in the  Version 6 Unix   source code. 
 
 Implementation [ edit ] 
 The  kernel  always runs with maximum privileges since it is the  operating system  core and has hardware access. One of the principal responsibilities of an operating system, particularly a multi-user operating system, is management of the hardware's availability and requests to access it from running  processes . When the kernel crashes, the mechanisms by which it maintains  state  also fail. Therefore, even if there is a way for the  CPU  to recover without a  hard reset , security continues to be enforced, but the operating system cannot properly respond to the failure because it was not possible to detect the failure. This is because kernel execution either halted or the  program counter  resumed execution from somewhere in an endless, and—usually—non-functional  loop . [ citation needed ]  This would be akin to either experiencing  amnesia  (kernel execution failure) or being trapped in a closed maze that always returns to the starting point (closed loops).
 
   The principle of least privilege demonstrated by privilege rings for the  Intel x86 
 If execution picks up after the crash by loading and running  trojan code , the author of the trojan code can usurp control of all processes. The principle of least privilege forces code to run with the lowest privilege/permission level possible. This means that the code that resumes the code execution-whether trojan or simply code execution picking up from an unexpected location—would not have the ability to perform malicious or undesirable processes. One method used to accomplish this can be implemented in the  microprocessor  hardware. For example, in the  Intel x86  architecture the manufacturer designed four (ring 0 through ring 3) running ""modes"" with graduated degrees of access-much like  security clearance  systems in defence and intelligence agencies. [ citation needed ] 
 As implemented in some operating systems, processes execute with a  potential privilege set  and an  active privilege set . [ citation needed ]  Such privilege sets are inherited from the parent as determined by the semantics of  fork () . An  executable file  that performs a privileged function—thereby technically constituting a component of the  TCB , and concomitantly termed a trusted program or trusted process—may also be marked with a set of privileges. This is a logical extension of the notions of  set user ID  and  set group ID . [ citation needed ]  The inheritance of  file privileges  by a process are determined by the semantics of the  exec ()  family of  system calls . The precise manner in which potential process privileges, actual process privileges, and file privileges interact can become complex. In practice, least privilege is practiced by forcing a process to run with only those privileges required by the task. Adherence to this model is quite complex as well as error-prone.
 
 Similar principles [ edit ] 
 The  Trusted Computer System Evaluation Criteria  (TCSEC) concept of  trusted computing base  (TCB) minimization is a far more stringent requirement that is only applicable to the functionally strongest assurance classes,  viz. , B3 and A1 (which are  evidentiarily  different but  functionally  identical).
 Least privilege is often associated with  privilege bracketing : that is, assuming necessary privileges at the last possible moment and dismissing them as soon as no longer strictly necessary, therefore ostensibly reducing fallout from erroneous code that unintentionally exploits more privilege than is merited. Least privilege has also been interpreted in the context of distribution of  discretionary access control  (DAC) permissions, for example asserting that giving user U read/write access to file F violates least privilege if U can complete his authorized tasks with only read permission.
 
 See also [ edit ] 
 User Account Control 
 Capability-based security 
 Compartmentalization (intelligence) 
 Confused deputy problem 
 Encapsulation (object-oriented programming) 
 Need to know 
 Privilege bracketing 
 Privilege escalation 
 Privilege revocation (computing) 
 Privilege separation 
 Protection ring 
 setuid 
 sudo 
 References [ edit ] 
 
 
 ^   Saltzer & Schroeder 75 
 
 ^   Jonathan, Clark; DABCC Inc.  ""Virtualization Guru Writes ""User-mode is a Good Thing - Deployment to Locked-down Accounts without Security Elevation"" "" . Retrieved  15 Mar  2013 . 
 
 ^   Aaron Margosis (August 2006).  ""Problems of Privilege: Find and Fix LUA Bugs"" .  Microsoft . 
 
 ^   Matt Bishop,  Computer Security: Art and Science , Boston, MA: Addison-Wesley, 2003. pp. 343-344 cited Barnum & Gegick 2005 
 
 ^   Saltzer, Jerome H. (1974). ""Protection and the control of information sharing in multics"".  Communications of the ACM .  17  (7): 388–402.  CiteSeerX   10.1.1.226.3939 .  doi : 10.1145/361011.361067 .  ISSN   0001-0782 .  S2CID   326132 . 
 
 ^   Needham, R. M. (1972). ""Protection systems and protection implementations"".  Proceedings of the AFIPS '72 Fall Joint Computer Conference, December 5-7, 1972, Part I . pp. 571–578.  doi : 10.1145/1479992.1480073 .  S2CID   7371342 . 
 
 ^   Fred B. Schneider.  ""Least Privilege and More""   (PDF) . 
 
 
 Bibliography [ edit ] 
 
 Ben Mankin,  The Formalisation of Protection Systems , Ph.D. thesis, University of Bath, 2004 
 P. J. Denning  (December 1976). ""Fault tolerant operating systems"".  ACM Computing Surveys .  8  (4): 359–389.  doi : 10.1145/356678.356680 .  S2CID   207736773 . 
 Jerry H. Saltzer, Mike D. Schroeder (September 1975).  ""The protection of information in computer systems"" .  Proceedings of the IEEE .  63  (9): 1278–1308.  CiteSeerX   10.1.1.126.9257 .  doi : 10.1109/PROC.1975.9939 .  S2CID   269166 . 
 Deitel, Harvey M. (1990).  An introduction to operating systems  (revisited first ed.). Addison-Wesley. p.  673 .  ISBN   978-0-201-14502-1 .  page 31. 
 Sean Martin (April 2012).  ""Are security basics getting lost under the cover of cloud and mobile?"" .  SC Magazine . 
 SANS Institute (May 2013).  ""20 Critical Security Controls""   (PDF) .  SANS Institute . Archived from  the original   (PDF)  on 2013-11-01. 
 
 External links [ edit ] 
 Managing least privileges from the cloud by Monique Sendze 
 The Saltzer and Schroeder paper cited in the references. 
 NSA (the one that implemented SELinux) talks about the principle of least privilege 
 A discussion of the implementation of the principle of least privilege in Solaris 
 Tom's IT Pro: Most Organizations Unaware of Employees With Admin Rights 
 ""Proof that LUA makes you safer"" by Dana Epp 
 Applying the Principle of Least Privilege to User Accounts on Windows XP, by Microsoft 
 ""Commercial enterprises are putting our critical infrastructure at risk"" CSO 
 How to successfully implement the principle of least privilege 
 v t e Object-capability  security Concepts 
 Principle of least privilege  (PoLP) 
 Confused deputy problem 
 Ambient authority 
 File descriptor 
 C-list 
 Object-capability model 
 Capability-based security 
 Capability-based addressing 
 Zooko's triangle 
 Petnames 
 Operating systems ,  kernels 
 Capsicum 
 Fuchsia 
 Genode 
 GNOSIS  →  KeyKOS  →  EROS  →  CapROS 
 Hydra 
 iMAX 432 
 Midori 
 NLTSS 
 seL4 
 Programming languages 
 Cajita 
 E 
 Joe-E 
 Joule 
 File systems 
 Tahoe-LAFS 
 Specialised hardware 
 BiiN 
 Cambridge CAP 
 Flex 
 IBM System/38 
 Intel iAPX 432 
 Plessey System 250 
 
 
 
 
 
 Retrieved from "" https://en.wikipedia.org/w/index.php?title=Principle_of_least_privilege&oldid=1067615006 "" 
 Categories :  Information theory Computer security Hidden categories:  Articles with short description Short description is different from Wikidata Articles needing additional references from April 2019 All articles needing additional references All articles with unsourced statements Articles with unsourced statements from April 2019 
 
 
 
 
 
 
 Navigation menu 
 
 
 
 Personal tools 
 
 
 Not logged in Talk Contributions Create account Log in 
 
 
 
 
 
 Namespaces 
 
 
 Article Talk 
 
 
 
 
 
 Variants 
 expanded 
 collapsed 
 
 
 
 
 
 
 
 
 
 Views 
 
 
 Read Edit View history 
 
 
 
 
 
 More 
 expanded 
 collapsed 
 
 
 
 
 
 
 
 
 Search 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 Navigation 
 
 
 Main page Contents Current events Random article About Wikipedia Contact us Donate 
 
 
 
 
 Contribute 
 
 
 Help Learn to edit Community portal Recent changes Upload file 
 
 
 
 
 Tools 
 
 
 What links here Related changes Upload file Special pages Permanent link Page information Cite this page Wikidata item 
 
 
 
 
 Print/export 
 
 
 Download as PDF Printable version 
 
 
 
 
 Languages 
 
 
 Čeština Español فارسی Français Italiano Lombard Magyar 日本語 Norsk bokmål Polski Русский Slovenčina Suomi 中文 
 Edit links 
 
 
 
 
 
 
  This page was last edited on 24 January 2022, at 09:55  (UTC) . 
 Text is available under the  Creative Commons Attribution-ShareAlike License ;
additional terms may apply.  By using this site, you agree to the  Terms of Use  and  Privacy Policy . Wikipedia® is a registered trademark of the  Wikimedia Foundation, Inc. , a non-profit organization. 
 
 
 Privacy policy 
 About Wikipedia 
 Disclaimers 
 Contact Wikipedia 
 Mobile view 
 Developers 
 Statistics 
 Cookie statement 
 
 
 
 
 
 
 
 
 
 
"
https://www.perfect-privacy.com/blog/2015/11/26/ip-leak-vulnerability-affecting-vpn-providers-with-port-forwarding/,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion/cryptofree,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion/blog/balancing-loads,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion/uptime,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion/smap.png,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion/routers,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
https://www.paypal.com,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
https://www.paypal.com/cgi-bin/webscr?cmd=_subscr-find&alias=T3WGUXRPWRL7N,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
https://www.ccbill.com,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
https://www.enable-javascript.com,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion#0,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
https://bitpay.com/,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
https://www.coinpayments.net/,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
https://cs.email/,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
https://openvpn.net/index.php/open-source/341-openvpn-compatibility.html,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
https://caligatio.github.io/jsSHA/,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion/js/sha512.js,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion/wireguard,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
https://twitter.com/cryptostorm_is,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
https://keybase.io/cryptostorm,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
https://pgp.mit.edu/pks/lookup?op=get&search=0xBBDB991AE9C7C942,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
https://pgp.mit.edu/pks/lookup?op=get&search=0x8B8CEE724220E582,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
https://pgp.mit.edu/pks/lookup?op=get&search=0xE141F6191D876698,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
https://www.transifex.com/organization/cryptostorm-network/,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion/refund,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion/tos,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
http://stormu36id5e62n2i7kq3v7batuy34dimpijx5euklgl5bwi65eaycyd.onion/chat,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
http://stormu36id5e62n2i7kq3v7batuy34dimpijx5euklgl5bwi65eaycyd.onion,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion/canary.txt,False,http://stormwayszuh4juycoy4kwoww5gvcu2c4tdtpkup667pdwe4qenzwayd.onion,,
